subj,s1b3p0,s1b3p1,s2b3p0,s2b3p1,s3b3p0,s3b3p1
0.065190616669990931
0.10457646504518042
0.12213979739687757
0.11665892523539612
0.0
0.0

0.0
0.0
0.0
0.0
0.0
0.0

0.0
0.13116157321389699
0.052639592906810306
0.10527439527429623
0.11879527148977374
0.0

0.098397459427168266
0.12127183152774446
0.10508145047165285
0.0
0.0
0.0

0.062628962127266902
0.11337924596275127
0.10014270337005145
0.0
0.0
0.12017285010829193

0.0
0.10249414300739841
0.0
0.0
0.0
0.0

0.12209197645714714
0.067201401546876857
0.1102448835682317
0.10970309879954654
0.10096788999146164
0.0

0.047737031827400765
0.033904788017465402
0.12499773423691997
0.0
0.0
0.0

0.059871601965662588
0.024094522633976219
0.0
0.0
0.0
0.0

0.051741553142093943
0.060441637659346646
0.0
0.074318118529442159
0.0
0.0

0.094120517432122741
0.10090376422734885
0.10080812310083129
0.13465530545683277
0.0
0.0

0.0
0.0
0.11530305807020755
0.0
0.0
0.0

0.0
0.0
0.075547972269555924
0.060372267179872811
0.065823919560294264
0.063487492415085126

0.12485388772768509
0.12866497245745784
0.0
0.12368476233320273
0.12037685864733387
0.12869746269440335

0.0
0.0
0.11894370099330465
0.11635157008633069
0.10480704277793711
0.093115554349992732

0.12467852207516024
0.12515020602364896
0.0
0.0
0.0
0.0

0.04485518541577773
0.088348728727323675
0.091303543135498266
0.076244591832940037
0.10149996966835957
0.049135159960865558

0.098692267247828799
0.04819977010012777
0.11799341679603895
0.12507042560662857
0.0
0.073384716139860431

0.064296547022680062
0.10675372228549693
0.059098164856230068
0.014300794041458188
0.073461645402183778
0.075133964632884159

0.0
0.0
0.0
0.0
0.0
0.0

0.074095214034967508
0.071192516099514727
0.0
0.098023675192676213
0.11417032684157079
0.1216427075997133

0.0
0.0
0.11257765355601412
0.11890088269875469
0.12687158989563241
0.0

0.066718263404348624
0.086176990599398623
0.091337249305147153
0.10222565561681519
0.0
0.12690049112474433

0.11983679190844648
0.0
0.0
0.0
0.0
0.0

0.0
0.0
0.0
0.0
0.0
0.0

0.13065534027843886
0.10838758896710345
0.0
0.0
0.0
0.11892543252592999
